client,Recency,Frequency,Monetary,total_quantity,avg_check,total_unique_items,avg_items_per_visit,weekend_visits,amount_last_visit,relative_value_pct,event
client37316,379.0,1.0,7512.0,13.0,7512.0,5.0,13.0,5.0,724.0,0.19324422113086456,False
client37317,86.0,3.0,793.0,9.0,264.3333333333333,9.0,3.0,0.0,19.0,0.020399716101807186,False
client37318,99.0,3.0,2602.0,6.0,867.3333333333334,6.0,2.0,5.0,75.0,0.06693576456103695,False
client37319,46.0,5.0,6270.0,81.0,1254.0,53.0,16.2,48.0,205.0,0.1612940983081098,False
client3732,176.0,3.0,1876.0,9.0,625.3333333333334,8.0,3.0,5.0,304.0,0.04825960580957161,False
client37320,310.0,6.0,22278.0,89.0,3713.0,35.0,14.833333333333334,18.0,1099.0,0.573095681356949,False
client37321,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
client37322,295.0,4.0,2620.0,14.0,655.0,7.0,3.5,5.0,258.0,0.06739880981933775,True
client37323,50.0,4.0,8936.0,32.0,2234.0,12.0,8.0,11.0,259.0,0.2298762460097718,True
client37324,47.0,2.0,10989.0,14.0,5494.5,3.0,7.0,0.0,22.0,0.28268913019263453,False
client37325,1.0,59.0,103521.0,447.0,1754.593220338983,184.0,7.576271186440678,46.0,119.0,2.663050454697581,True
client37326,225.0,1.0,313.0,10.0,313.0,9.0,10.0,9.0,18.0,0.008051842547119357,False
client37327,46.0,2.0,1602.0,23.0,801.0,13.0,11.5,0.0,138.0,0.04121102798877064,True
client37328,469.0,2.0,11977.0,63.0,5988.5,11.0,31.5,3.0,158.0,0.30810516992603365,False
client37329,108.0,3.0,6727.0,13.0,2242.3333333333335,10.0,4.333333333333333,0.0,1998.0,0.1730503029216355,False
client3733,148.0,2.0,2554.0,3.0,1277.0,3.0,1.5,3.0,40.0,0.06570097720556817,False
client37330,459.0,3.0,8517.0,14.0,2839.0,4.0,4.666666666666667,0.0,1600.0,0.21909758138599222,False
client37331,126.0,2.0,2200.0,49.0,1100.0,24.0,24.5,24.0,18.0,0.05659442045898589,False
client37332,265.0,1.0,160.0,4.0,160.0,2.0,4.0,0.0,110.0,0.00411595785156261,False
client37333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
client37334,159.0,1.0,299.0,1.0,299.0,1.0,1.0,0.0,299.0,0.007691696235107629,False
client37335,20.0,2.0,11547.0,72.0,5773.5,13.0,36.0,0.0,89.0,0.29704353319995913,False
client37336,4.0,1.0,1463.0,7.0,1463.0,7.0,7.0,0.0,69.0,0.03763528960522562,False
client37337,13.0,42.0,45876.0,241.0,1092.2857142857142,107.0,5.738095238095238,42.0,387.0,1.1801480149892896,True
client37338,568.0,1.0,4495.0,5.0,4495.0,1.0,5.0,1.0,4495.0,0.11563269089233709,False
client37339,118.0,4.0,2679.0,31.0,669.75,27.0,7.75,4.0,14.0,0.06891656927710146,False
client3734,11.0,3.0,8598.0,24.0,2866.0,17.0,8.0,0.0,75.0,0.2211812850483458,False
client37340,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
client37341,76.0,8.0,6898.0,39.0,862.25,11.0,4.875,7.0,749.0,0.17744923287549305,False
client37342,59.0,3.0,6154.0,105.0,2051.3333333333335,64.0,35.0,0.0,58.0,0.15831002886572693,False
client37343,3.0,5.0,6011.0,61.0,1202.2,47.0,12.2,22.0,903.0,0.15463139153589284,False
client37344,93.0,1.0,4953.0,7.0,4953.0,2.0,7.0,0.0,354.0,0.12741462024243505,False
client37345,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
client37346,353.0,1.0,276.0,4.0,276.0,2.0,4.0,0.0,188.0,0.007100027293945503,False
client37347,36.0,35.0,26437.0,167.0,755.3428571428572,115.0,4.771428571428571,50.0,99.0,0.6800848607610046,True
client37348,3.0,3.0,2906.0,3.0,968.6666666666666,3.0,1.0,2.0,1733.0,0.07475608447900592,True
client37349,702.0,1.0,1578.0,4.0,1578.0,3.0,4.0,0.0,1299.0,0.04059363431103625,False
client3735,87.0,4.0,12371.0,45.0,3092.75,19.0,11.25,7.0,135.0,0.3182407161355066,False
client37350,89.0,4.0,8123.0,18.0,2030.75,6.0,4.5,2.0,399.0,0.2089620351765193,False
client37351,15.0,3.0,2389.0,24.0,796.3333333333334,13.0,8.0,8.0,39.0,0.061456395671144234,False
client37352,114.0,1.0,498.0,2.0,498.0,1.0,2.0,0.0,498.0,0.012810918812988627,False
client37353,246.0,2.0,3788.0,2.0,1894.0,2.0,1.0,2.0,139.0,0.0974453021357448,False
client37354,34.0,1.0,3704.0,10.0,3704.0,5.0,10.0,0.0,168.0,0.09528442426367444,False
client37355,11.0,17.0,42890.0,155.0,2522.9411764705883,94.0,9.117647058823529,5.0,299.0,1.1033339515845022,True
client37356,82.0,1.0,1599.0,1.0,1599.0,1.0,1.0,0.0,1599.0,0.04113385377905383,False
client37357,9.0,3.0,2855.0,8.0,951.6666666666666,7.0,2.6666666666666665,4.0,29.0,0.07344412291382033,True
client37358,28.0,7.0,8537.0,15.0,1219.5714285714287,9.0,2.142857142857143,7.0,965.0,0.21961207611743755,False
client37359,273.0,1.0,388.0,2.0,388.0,2.0,2.0,2.0,239.0,0.009981197790039332,False
client3736,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
client37360,132.0,1.0,423.0,9.0,423.0,6.0,9.0,0.0,14.0,0.010881563570068652,False
client37361,421.0,6.0,7979.0,30.0,1329.8333333333333,5.0,5.0,3.0,283.0,0.20525767311011292,False
client37362,252.0,3.0,3572.0,41.0,1190.6666666666667,7.0,13.666666666666666,3.0,101.0,0.09188875903613528,False
client37363,279.0,17.0,58605.0,111.0,3447.3529411764707,28.0,6.529411764705882,3.0,372.0,1.5075981868176676,False
client37364,43.0,6.0,46762.0,49.0,7793.666666666667,33.0,8.166666666666666,11.0,13.0,1.2029401315923176,False
client37365,37.0,4.0,3449.0,38.0,862.25,27.0,9.5,7.0,157.0,0.08872461643774653,False
client37366,28.0,9.0,33235.0,55.0,3692.777777777778,27.0,6.111111111111111,13.0,16.0,0.854961619979271,False
client37367,198.0,1.0,135.0,1.0,135.0,1.0,1.0,0.0,135.0,0.003472839437255953,False
client37368,36.0,3.0,6496.0,34.0,2165.3333333333335,24.0,11.333333333333334,14.0,326.0,0.167107888773442,False
client37369,30.0,5.0,2879.0,31.0,575.8,23.0,6.2,0.0,169.0,0.07406151659155473,False
client3737,73.0,6.0,20075.0,21.0,3345.8333333333335,13.0,3.5,2.0,149.0,0.5164240866882464,False
client37370,16.0,4.0,2763.0,46.0,690.75,32.0,11.5,5.0,73.0,0.07107744714917183,False
client37371,27.0,16.0,29870.0,70.0,1866.875,38.0,4.375,20.0,899.0,0.7683978814135949,False
client37372,79.0,4.0,6889.0,17.0,1722.25,8.0,4.25,4.0,730.0,0.17721771024634264,False
client37373,8.0,4.0,8571.0,21.0,2142.75,11.0,5.25,7.0,198.0,0.2204867171608946,False
client37374,407.0,1.0,3699.0,1.0,3699.0,1.0,1.0,1.0,3699.0,0.0951558005808131,False
client37375,7.0,1.0,4984.0,9.0,4984.0,4.0,9.0,4.0,69.0,0.12821208707617532,False
client37376,133.0,1.0,7590.0,23.0,7590.0,23.0,23.0,23.0,22.0,0.19525075058350133,False
client37377,26.0,3.0,30266.0,14.0,10088.666666666666,6.0,4.666666666666667,4.0,7998.0,0.7785848770962123,False
client37378,50.0,2.0,6402.0,8.0,3201.0,7.0,4.0,3.0,149.0,0.16468976353564896,False
client37379,88.0,7.0,13265.0,77.0,1895.0,26.0,11.0,26.0,41.0,0.3412386306311127,False
client3738,36.0,4.0,14049.0,121.0,3512.25,25.0,30.25,12.0,61.0,0.36140682410376945,False
client37380,129.0,2.0,35885.0,18.0,17942.5,13.0,9.0,0.0,109.0,0.9231321718957767,False
client37381,155.0,3.0,7053.0,21.0,2351.0,10.0,7.0,10.0,447.0,0.18143656704419434,False
client37382,13.0,1.0,2839.0,11.0,2839.0,2.0,11.0,0.0,349.0,0.07303252712866407,True
client37383,386.0,1.0,95.0,1.0,95.0,1.0,1.0,1.0,95.0,0.0024438499743653,False
client37384,354.0,1.0,3588.0,8.0,3588.0,5.0,8.0,0.0,2697.0,0.09230035482129154,False
client37385,623.0,1.0,4138.0,2.0,4138.0,2.0,2.0,2.0,3999.0,0.10644895993603802,False
client37386,11.0,16.0,18908.0,64.0,1181.75,53.0,4.0,19.0,499.0,0.4864033191084115,True
client37387,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
client37388,34.0,13.0,30620.0,137.0,2355.3846153846152,51.0,10.538461538461538,20.0,259.0,0.7876914338427946,False
client37389,209.0,1.0,15545.0,23.0,15545.0,3.0,23.0,0.0,3878.0,0.39989103001587983,False
client3739,307.0,1.0,1874.0,2.0,1874.0,2.0,2.0,0.0,815.0,0.048208156336427076,False
client37390,178.0,1.0,2597.0,3.0,2597.0,3.0,3.0,0.0,2199.0,0.06680714087817562,False
client37391,71.0,5.0,3434.0,8.0,686.8,5.0,1.6,1.0,779.0,0.08833874538916253,False
client37392,678.0,1.0,2298.0,2.0,2298.0,2.0,2.0,0.0,299.0,0.059115444643068,False
client37393,57.0,2.0,1720.0,18.0,860.0,13.0,9.0,13.0,130.0,0.044246546904298065,False
client37394,195.0,2.0,755.0,10.0,377.5,9.0,5.0,0.0,24.0,0.019422176112061068,False
client37395,12.0,5.0,65248.0,83.0,13049.6,20.0,16.6,0.0,176.0,1.6784876118672325,False
client37396,226.0,2.0,644.0,7.0,322.0,7.0,3.5,0.0,23.0,0.016566730352539506,False
client37397,599.0,1.0,711.0,13.0,711.0,8.0,13.0,0.0,110.0,0.018290287702881353,False
client37398,364.0,2.0,3015.0,32.0,1507.5,22.0,16.0,4.0,99.0,0.07756008076538294,False
client37399,635.0,1.0,2801.0,12.0,2801.0,10.0,12.0,0.0,289.0,0.07205498713891795,False
client374,208.0,1.0,5826.0,6.0,5826.0,1.0,6.0,0.0,5826.0,0.14987231527002354,True
client3740,702.0,1.0,8824.0,6.0,8824.0,2.0,6.0,0.0,8495.0,0.22699507551367798,False
client37400,408.0,1.0,8248.0,22.0,8248.0,3.0,22.0,0.0,449.0,0.21217762724805256,False
client37401,113.0,1.0,2317.0,3.0,2317.0,2.0,3.0,2.0,818.0,0.05960421463794105,False
client37402,31.0,1.0,2486.0,6.0,2486.0,4.0,6.0,0.0,1138.0,0.06395169511865406,False
client37403,132.0,3.0,2371.0,16.0,790.3333333333334,15.0,5.333333333333333,13.0,57.0,0.06099335041284343,False
client37404,64.0,13.0,19559.0,128.0,1504.5384615384614,71.0,9.846153846153847,7.0,449.0,0.5031501226169569,False
client37405,71.0,2.0,3012.0,15.0,1506.0,8.0,7.5,3.0,283.0,0.07748290655566614,False
client37406,20.0,4.0,7236.0,10.0,1809.0,8.0,2.5,0.0,265.0,0.18614419383691908,False
client37407,231.0,1.0,730.0,20.0,730.0,3.0,20.0,3.0,585.0,0.01877905769775441,False
client37408,18.0,12.0,11055.0,80.0,921.25,31.0,6.666666666666667,6.0,636.0,0.28438696280640413,False
client37409,237.0,5.0,24102.0,33.0,4820.4,12.0,6.6,7.0,2205.0,0.6200176008647628,False
client3741,6.0,17.0,57303.0,130.0,3370.764705882353,51.0,7.647058823529412,30.0,102.0,1.4741045798005767,True
client37410,12.0,2.0,3393.0,12.0,1696.5,11.0,6.0,0.0,374.0,0.08728403118969962,True
client37411,237.0,6.0,15032.0,60.0,2505.3333333333335,22.0,10.0,12.0,33.0,0.38669424015430726,False
client37412,118.0,7.0,15659.0,47.0,2237.0,19.0,6.714285714285714,6.0,59.0,0.4028236499851182,False
client37413,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
client37414,48.0,5.0,7583.0,11.0,1516.6,8.0,2.2,6.0,617.0,0.19507067742749545,True
client37415,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
client37416,257.0,2.0,7957.0,29.0,3978.5,17.0,14.5,13.0,93.0,0.2046917289055231,False
client37417,502.0,1.0,1247.0,3.0,1247.0,2.0,3.0,0.0,1198.0,0.032078746505616096,False
client37418,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
client37419,714.0,1.0,6804.0,18.0,6804.0,10.0,18.0,10.0,355.0,0.1750311076377,False
client3742,539.0,1.0,1267.0,11.0,1267.0,6.0,11.0,6.0,65.0,0.03259324123706142,False
client37420,525.0,1.0,6276.0,16.0,6276.0,12.0,16.0,12.0,99.0,0.1614484467275434,False
client37421,373.0,1.0,2599.0,1.0,2599.0,1.0,1.0,0.0,2599.0,0.06685859035132015,False
client37422,694.0,1.0,1248.0,1.0,1248.0,1.0,1.0,1.0,1248.0,0.03210447124218836,False
client37423,372.0,1.0,2965.0,11.0,2965.0,3.0,11.0,3.0,2152.0,0.07627384393676963,False
client37424,46.0,4.0,9841.0,9.0,2460.25,6.0,2.25,3.0,297.0,0.2531571326076728,False
client37425,45.0,2.0,2263.0,17.0,1131.5,13.0,8.5,0.0,398.0,0.05821507886303867,False
client37426,603.0,1.0,987.0,3.0,987.0,2.0,3.0,2.0,738.0,0.025390314996826854,False
client37427,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
client37428,74.0,2.0,4588.0,26.0,2294.0,11.0,13.0,0.0,24.0,0.11802509139355785,False
client37429,303.0,3.0,14900.0,119.0,4966.666666666667,12.0,39.666666666666664,0.0,12500.0,0.3832985749267681,False
client3743,242.0,5.0,14716.0,108.0,2943.2,21.0,21.6,1.0,2.0,0.3785652233974711,False
client37430,158.0,4.0,2843.0,63.0,710.75,39.0,15.75,0.0,5.0,0.07313542607495313,False
client37431,5.0,3.0,15395.0,110.0,5131.666666666667,26.0,36.666666666666664,0.0,2184.0,0.3960323195300399,True
client37432,176.0,2.0,1153.0,9.0,576.5,3.0,4.5,2.0,500.0,0.029660621267823064,False
client37433,95.0,13.0,28187.0,121.0,2168.230769230769,54.0,9.307692307692308,24.0,16.0,0.7251031497624707,True
client37434,10.0,1.0,3115.0,5.0,3115.0,4.0,5.0,0.0,89.0,0.08013255442260957,False
client37435,128.0,4.0,3421.0,22.0,855.25,12.0,5.5,4.0,198.0,0.08800432381372307,False
client37436,10.0,6.0,5388.0,16.0,898.0,8.0,2.6666666666666665,0.0,59.0,0.13860488065137092,True
client37437,83.0,1.0,1671.0,17.0,1671.0,14.0,17.0,0.0,29.0,0.04298603481225701,False
client37438,85.0,6.0,12782.0,59.0,2130.3333333333335,27.0,9.833333333333334,18.0,159.0,0.32881358286670803,False
client37439,35.0,37.0,151047.0,771.0,4082.3513513513512,111.0,20.83783783783784,53.0,2694.0,3.8856442850311104,True
client3744,458.0,1.0,1456.0,6.0,1456.0,4.0,6.0,0.0,478.0,0.03745521644921975,False
client37440,9.0,4.0,6271.0,37.0,1567.75,19.0,9.25,6.0,110.0,0.16131982304468206,False
client37441,14.0,4.0,5986.0,6.0,1496.5,6.0,1.5,1.0,149.0,0.15398827312158617,False
client37442,150.0,1.0,1382.0,4.0,1382.0,4.0,4.0,0.0,485.0,0.03555158594287205,False
client37443,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
client37444,545.0,1.0,559.0,10.0,559.0,10.0,10.0,0.0,22.0,0.01438012774389687,False
client37445,26.0,25.0,26074.0,112.0,1042.96,57.0,4.48,17.0,79.0,0.670746781385272,True
client37446,413.0,1.0,1496.0,4.0,1496.0,3.0,4.0,3.0,1099.0,0.03848420591211041,False
client37447,49.0,6.0,4538.0,48.0,756.3333333333334,23.0,8.0,9.0,45.0,0.11673885456494454,False
client37448,18.0,2.0,2545.0,26.0,1272.5,19.0,13.0,5.0,5.0,0.06546945457641777,True
client37449,20.0,1.0,59.0,1.0,59.0,1.0,1.0,0.0,59.0,0.0015177594577637126,False
client3745,637.0,1.0,5382.0,18.0,5382.0,1.0,18.0,1.0,5382.0,0.13845053223193732,False
client37450,85.0,2.0,173.0,3.0,86.5,2.0,1.5,1.0,24.0,0.0044503794270020726,False
client37451,43.0,5.0,10968.0,23.0,2193.6,14.0,4.6,3.0,1049.0,0.28214891072461695,False
client37452,18.0,37.0,60826.0,316.0,1643.945945945946,93.0,8.54054054054054,48.0,399.0,1.564732826744671,True
client37453,50.0,1.0,11739.0,11.0,11739.0,9.0,11.0,9.0,799.0,0.30198268262183425,False
client37454,2.0,2.0,9298.0,2.0,4649.0,2.0,1.0,0.0,1299.0,0.2391886006489322,False
client37455,179.0,1.0,5686.0,2.0,5686.0,2.0,2.0,0.0,187.0,0.14627085214990626,False
client37456,61.0,6.0,22995.0,142.0,3832.5,85.0,23.666666666666668,13.0,114.0,0.5915403174792639,False
client37457,39.0,4.0,7327.0,7.0,1831.75,4.0,1.75,1.0,2999.0,0.1884851448649953,True
client37458,119.0,3.0,10412.0,32.0,3470.6666666666665,17.0,10.666666666666666,5.0,234.0,0.26784595719043686,False
client37459,377.0,2.0,1414.0,6.0,707.0,3.0,3.0,1.0,199.0,0.03637477751318457,False
client3746,175.0,1.0,327.0,2.0,327.0,2.0,2.0,2.0,195.0,0.008411988859131086,False
client37460,239.0,3.0,8437.0,15.0,2812.3333333333335,12.0,5.0,6.0,49.0,0.21703960246021092,False
client37461,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
client37462,6.0,8.0,7673.0,30.0,959.125,19.0,3.75,4.0,19.0,0.19738590371899942,False
client37463,86.0,2.0,6529.0,27.0,3264.5,8.0,13.5,0.0,35.0,0.1679568050803268,False
client37464,17.0,1.0,1855.0,9.0,1855.0,7.0,9.0,0.0,199.0,0.04771938634155402,False
client37465,646.0,1.0,10348.0,2.0,10348.0,2.0,2.0,0.0,349.0,0.26619957404981187,False
client37466,46.0,14.0,39395.0,105.0,2813.9285714285716,44.0,7.5,15.0,99.0,1.0134259972644315,False
client37467,280.0,1.0,1299.0,16.0,1299.0,11.0,16.0,11.0,39.0,0.03341643280737394,False
client37468,356.0,1.0,2987.0,9.0,2987.0,7.0,9.0,0.0,369.0,0.07683978814135949,False
client37469,13.0,22.0,48296.0,199.0,2195.2727272727275,88.0,9.045454545454545,32.0,199.0,1.2424018774941739,True
client3747,89.0,8.0,31358.0,130.0,3919.75,33.0,16.25,16.0,99.0,0.8066762894331272,False
client37470,23.0,2.0,1885.0,4.0,942.5,4.0,2.0,0.0,369.0,0.048491128438722005,True
client37471,17.0,2.0,43021.0,81.0,21510.5,12.0,40.5,7.0,10075.0,1.1067038920754693,True
client37472,51.0,2.0,2764.0,18.0,1382.0,13.0,9.0,0.0,32.0,0.0711031718857441,True
client37473,14.0,1.0,2708.0,11.0,2708.0,3.0,11.0,3.0,1435.0,0.06966258663769719,True
client37474,137.0,2.0,1768.0,12.0,884.0,8.0,6.0,0.0,299.0,0.045481334259766845,False
client37475,98.0,2.0,2297.0,3.0,1148.5,3.0,1.5,2.0,299.0,0.05908971990649573,False
client37476,200.0,1.0,316.0,4.0,316.0,3.0,4.0,0.0,138.0,0.008129016756836156,False
client37477,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
client37478,568.0,1.0,118.0,2.0,118.0,2.0,2.0,2.0,39.0,0.003035518915527425,False
client37479,265.0,3.0,40415.0,138.0,13471.666666666666,34.0,46.0,18.0,249.0,1.0396652285681431,False
client3748,22.0,13.0,18313.0,51.0,1408.6923076923076,31.0,3.923076923076923,8.0,190.0,0.471097100847913,True
client37480,272.0,1.0,1330.0,1.0,1330.0,1.0,1.0,0.0,1330.0,0.034213899641114195,False
client37481,11.0,50.0,106806.0,427.0,2136.12,185.0,8.54,58.0,98.0,2.747556214337476,True
client37482,211.0,4.0,2262.0,17.0,565.5,8.0,4.25,7.0,85.0,0.058189354126466405,False
client37483,28.0,2.0,5953.0,3.0,2976.5,3.0,1.5,3.0,4999.0,0.1531393568147014,False
client37484,350.0,2.0,1003.0,5.0,501.5,5.0,2.5,5.0,189.0,0.025801910781983114,False
client37485,62.0,3.0,8997.0,8.0,2999.0,4.0,2.6666666666666665,2.0,5128.0,0.23144545494068006,False
client37486,496.0,4.0,17782.0,16.0,4445.5,9.0,4.0,1.0,389.0,0.4574372657280396,False
client37487,89.0,4.0,175062.0,248.0,43765.5,22.0,62.0,4.0,141.0,4.503423833814086,False
client37488,118.0,2.0,5942.0,19.0,2971.0,13.0,9.5,0.0,487.0,0.15285638471240645,False
client37489,254.0,4.0,1836.0,5.0,459.0,5.0,1.25,2.0,39.0,0.04723061634668096,False
client3749,119.0,19.0,33478.0,99.0,1762.0,57.0,5.2105263157894735,17.0,68.0,0.8612127309663317,True
client37490,373.0,1.0,816.0,4.0,816.0,3.0,4.0,0.0,299.0,0.020991385042969313,False
client37491,43.0,3.0,10404.0,36.0,3468.0,4.0,12.0,2.0,174.0,0.2676401592978587,False
client37492,101.0,4.0,1725.0,11.0,431.25,9.0,2.75,7.0,309.0,0.044375170587159396,False
client37493,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
client37494,83.0,4.0,11246.0,21.0,2811.5,10.0,5.25,9.0,7625.0,0.28930038749170695,False
client37495,98.0,2.0,6214.0,32.0,3107.0,17.0,16.0,17.0,56.0,0.1598535130600629,False
client37496,97.0,6.0,3839.0,44.0,639.8333333333334,18.0,7.333333333333333,9.0,44.0,0.0987572637009304,True
client37497,160.0,4.0,2566.0,11.0,641.5,5.0,2.75,2.0,119.0,0.06600967404443538,False
client37498,63.0,1.0,4594.0,2.0,4594.0,2.0,2.0,2.0,4499.0,0.11817943981299146,False
client37499,17.0,6.0,9521.0,58.0,1586.8333333333333,25.0,9.666666666666666,4.0,178.0,0.24492521690454758,False
client375,164.0,2.0,15781.0,25.0,7890.5,17.0,12.5,2.0,14.0,0.4059620678469347,False
client3750,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
client37500,625.0,7.0,21540.0,130.0,3077.1428571428573,50.0,18.571428571428573,1.0,275.0,0.5541108257666165,False
client37501,356.0,1.0,5374.0,34.0,5374.0,4.0,34.0,0.0,490.0,0.1382447343393592,False
client37502,321.0,2.0,3043.0,10.0,1521.5,9.0,5.0,0.0,19.0,0.0782803733894064,False
client37503,352.0,1.0,1651.0,16.0,1651.0,13.0,16.0,0.0,42.0,0.042471540080811686,False
client37504,113.0,1.0,2099.0,1.0,2099.0,1.0,1.0,1.0,2099.0,0.053996222065187,False
client37505,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
client37506,48.0,6.0,6135.0,22.0,1022.5,14.0,3.6666666666666665,2.0,389.0,0.15782125887085385,False
client37507,244.0,15.0,34363.0,47.0,2290.866666666667,39.0,3.1333333333333333,11.0,89.0,0.8839791228327873,False
client37508,491.0,1.0,3236.0,6.0,3236.0,3.0,6.0,3.0,692.0,0.0832452475478538,False
client37509,119.0,7.0,32063.0,40.0,4580.428571428572,18.0,5.714285714285714,2.0,44.0,0.824812228716575,False
client3751,13.0,1.0,7065.0,15.0,7065.0,7.0,15.0,0.0,579.0,0.1817452638830615,False
client37510,27.0,23.0,20760.0,108.0,902.6086956521739,43.0,4.695652173913044,24.0,138.0,0.5340455312402488,True
client37511,515.0,1.0,72.0,8.0,72.0,1.0,8.0,0.0,72.0,0.0018521810332031749,False
client37512,175.0,3.0,30348.0,12.0,10116.0,7.0,4.0,5.0,1132.0,0.7806943054951382,False
client37513,397.0,1.0,1296.0,14.0,1296.0,5.0,14.0,0.0,139.0,0.03333925859765715,False
client37514,54.0,3.0,4494.0,18.0,1498.0,13.0,6.0,1.0,435.0,0.11560696615576484,False
client37515,224.0,12.0,64005.0,144.0,5333.75,43.0,12.0,32.0,333.0,1.6465117643079057,False
client37516,37.0,11.0,24915.0,102.0,2265.0,58.0,9.272727272727273,3.0,513.0,0.6409318116980153,False
client37517,176.0,8.0,41263.0,124.0,5157.875,23.0,15.5,9.0,139.0,1.0614798051814252,False
client37518,17.0,6.0,30877.0,60.0,5146.166666666667,26.0,10.0,7.0,137.0,0.794302691141867,False
client37519,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
client3752,24.0,9.0,10945.0,74.0,1216.111111111111,32.0,8.222222222222221,5.0,56.0,0.2815572417834548,False
client37520,494.0,1.0,2576.0,4.0,2576.0,4.0,4.0,0.0,779.0,0.06626692141015803,False
client37521,522.0,2.0,1461.0,16.0,730.5,15.0,8.0,0.0,79.0,0.03758384013208109,False
client37522,330.0,2.0,10485.0,8.0,5242.5,2.0,4.0,2.0,2570.0,0.26972386296021233,False
client37523,72.0,2.0,3304.0,6.0,1652.0,3.0,3.0,2.0,267.0,0.0849945296347679,False
client37524,451.0,1.0,5049.0,1.0,5049.0,1.0,1.0,0.0,5049.0,0.1298841949533726,False
client37525,431.0,4.0,4150.0,13.0,1037.5,9.0,3.25,0.0,139.0,0.10675765677490522,False
client37526,23.0,10.0,8993.0,59.0,899.3,41.0,5.9,1.0,118.0,0.231342555994391,False
client37527,244.0,2.0,21802.0,22.0,10901.0,5.0,11.0,0.0,1060.0,0.5608507067485502,False
client37528,39.0,22.0,13471.0,269.0,612.3181818181819,144.0,12.227272727272727,68.0,59.0,0.3465379263649995,True
client37529,116.0,2.0,1600.0,16.0,800.0,8.0,8.0,6.0,139.0,0.0411595785156261,False
client3753,102.0,12.0,35161.0,199.0,2930.0833333333335,52.0,16.583333333333332,2.0,170.0,0.9045074626174558,False
client37530,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
client37531,84.0,7.0,4777.0,9.0,682.4285714285714,9.0,1.2857142857142858,4.0,1099.0,0.12288706660571619,False
client37532,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
client37533,2.0,12.0,25758.0,47.0,2146.5,39.0,3.9166666666666665,3.0,865.0,0.6626177646284357,False
client37534,49.0,17.0,9729.0,115.0,572.2941176470588,78.0,6.764705882352941,28.0,285.0,0.250275962111579,False
client37535,87.0,3.0,5095.0,24.0,1698.3333333333333,14.0,8.0,1.0,18.0,0.1310675328356969,True
client37536,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
client37537,16.0,8.0,14744.0,37.0,1843.0,20.0,4.625,0.0,125.0,0.3792855160214945,True
client37538,25.0,8.0,39542.0,76.0,4942.75,19.0,9.5,7.0,3298.0,1.0172075335405546,False
client37539,15.0,3.0,1073.0,15.0,357.6666666666667,10.0,5.0,6.0,99.0,0.027602642342041756,False
